0.000000000,192.168.1.13,192.168.1.11,17
0.000008000,192.168.1.13,192.168.1.11,17
0.000016000,192.168.1.13,192.168.1.11,17
0.025412000,192.168.1.11,192.168.1.13,1
0.000009000,192.168.1.11,192.168.1.13,1
0.000156000,192.168.1.13,192.168.1.11,1
0.000003000,192.168.1.13,192.168.1.11,1
0.000002000,192.168.1.13,192.168.1.11,1
0.174673000,192.168.1.13,192.168.1.11,17
0.000007000,192.168.1.13,192.168.1.11,17
0.000016000,192.168.1.13,192.168.1.11,17
0.005806000,192.168.5.1,192.168.5.2,6
0.000016000,192.168.5.2,192.168.5.1,6
0.194147000,192.168.1.13,192.168.1.11,17
0.000007000,192.168.1.13,192.168.1.11,17
0.000016000,192.168.1.13,192.168.1.11,17
0.063089000,192.168.5.1,192.168.5.2,6
0.000031000,192.168.5.2,192.168.5.1,6
0.000168000,192.168.5.2,192.168.5.1,6
0.037555000,192.168.5.1,192.168.5.2,6
0.099027000,192.168.1.13,192.168.1.11,17
0.000013000,192.168.1.13,192.168.1.11,17
0.000007000,192.168.1.13,192.168.1.11,17
0.000282000,192.168.1.11,192.168.1.13,192.168.1.13,192.168.1.11,1,17
0.000007000,192.168.1.11,192.168.1.13,192.168.1.13,192.168.1.11,1,17
0.199692000,192.168.1.13,192.168.1.11,17
0.000007000,192.168.1.13,192.168.1.11,17
0.000006000,192.168.1.13,192.168.1.11,17
0.199985000,192.168.1.13,192.168.1.11,17
0.000006000,192.168.1.13,192.168.1.11,17
0.000015000,192.168.1.13,192.168.1.11,17
0.024478000,192.168.1.11,192.168.1.13,1
0.000016000,192.168.1.11,192.168.1.13,1
0.000190000,192.168.1.13,192.168.1.11,1
0.000004000,192.168.1.13,192.168.1.11,1
0.000005000,192.168.1.13,192.168.1.11,1
0.175402000,192.168.1.13,192.168.1.11,17
0.000007000,192.168.1.13,192.168.1.11,17
0.000016000,192.168.1.13,192.168.1.11,17
0.199952000,192.168.1.13,192.168.1.11,17
0.000007000,192.168.1.13,192.168.1.11,17
0.000007000,192.168.1.13,192.168.1.11,17
0.200094000,192.168.1.13,192.168.1.11,17
0.000013000,192.168.1.13,192.168.1.11,17
0.000007000,192.168.1.13,192.168.1.11,17
0.000276000,192.168.1.11,192.168.1.13,192.168.1.13,192.168.1.11,1,17
0.000007000,192.168.1.11,192.168.1.13,192.168.1.13,192.168.1.11,1,17
0.199593000,192.168.1.13,192.168.1.11,17
0.000007000,192.168.1.13,192.168.1.11,17
0.000016000,192.168.1.13,192.168.1.11,17
0.200368000,192.168.1.13,192.168.1.11,17
0.000008000,192.168.1.13,192.168.1.11,17
0.000007000,192.168.1.13,192.168.1.11,17
0.023527000,192.168.1.11,192.168.1.13,1
0.000011000,192.168.1.11,192.168.1.13,1
0.000112000,192.168.1.13,192.168.1.11,1
0.000005000,192.168.1.13,192.168.1.11,1
0.000003000,192.168.1.13,192.168.1.11,1
0.017681000,192.168.5.2,192.168.5.1,6
0.000211000,192.168.5.1,192.168.5.2,6
0.022655000,192.168.5.1,192.168.5.2,6
0.003234000,192.168.5.2,192.168.5.1,6
0.001203000,192.168.5.1,192.168.5.2,6
0.037814000,192.168.5.2,192.168.5.1,6
0.093142000,192.168.1.13,192.168.1.11,17
0.000008000,192.168.1.13,192.168.1.11,17
0.000008000,192.168.1.13,192.168.1.11,17
0.200107000,192.168.1.13,192.168.1.11,17
0.000009000,192.168.1.13,192.168.1.11,17
0.000006000,192.168.1.13,192.168.1.11,17
0.199925000,192.168.1.13,192.168.1.11,17
0.000006000,192.168.1.13,192.168.1.11,17
0.000016000,192.168.1.13,192.168.1.11,17
0.000839000,192.168.1.11,192.168.1.13,192.168.1.13,192.168.1.11,1,17
0.000100000,192.168.1.11,192.168.1.13,192.168.1.13,192.168.1.11,1,17
0.199037000,192.168.1.13,192.168.1.11,17
0.000006000,192.168.1.13,192.168.1.11,17
0.000016000,192.168.1.13,192.168.1.11,17
0.034389000,192.168.5.2,192.168.5.1,6
0.038380000,192.168.5.1,192.168.5.2,6
0.127140000,192.168.1.13,192.168.1.11,17
0.000006000,192.168.1.13,192.168.1.11,17
0.000015000,192.168.1.13,192.168.1.11,17
0.024310000,192.168.1.11,192.168.1.13,1
0.000112000,192.168.1.11,192.168.1.13,1
0.000261000,192.168.1.13,192.168.1.11,1
0.000002000,192.168.1.13,192.168.1.11,1
0.000105000,192.168.1.13,192.168.1.11,1
0.175798000,192.168.1.13,192.168.1.11,17
0.000008000,192.168.1.13,192.168.1.11,17
0.000008000,192.168.1.13,192.168.1.11,17
0.199654000,192.168.1.13,192.168.1.11,17
0.000008000,192.168.1.13,192.168.1.11,17
0.000007000,192.168.1.13,192.168.1.11,17
0.118823000,192.168.1.13,192.168.1.12,6
0.000007000,192.168.1.13,192.168.1.12,6
0.000156000,192.168.5.2,192.168.5.1,6
0.000219000,192.168.5.1,192.168.5.2,6
0.031012000,192.168.5.1,192.168.5.2,6
0.000023000,192.168.5.2,192.168.5.1,6
0.000132000,192.168.1.13,192.168.1.12,6
0.005639000,192.168.1.12,192.168.1.13,6
0.000157000,192.168.5.2,192.168.5.1,6
0.000955000,192.168.5.1,192.168.5.2,6
0.000090000,192.168.1.12,192.168.1.13,6
0.000127000,192.168.1.13,192.168.1.12,6
0.000004000,192.168.1.13,192.168.1.12,6
0.000047000,192.168.1.13,192.168.1.12,6
0.000142000,192.168.1.13,192.168.1.12,6
0.000003000,192.168.1.13,192.168.1.12,6
0.000003000,192.168.1.13,192.168.1.12,6
0.000848000,192.168.1.12,192.168.1.13,6
0.000070000,192.168.1.12,192.168.1.13,6
0.000539000,192.168.1.12,192.168.1.13,6
0.000006000,192.168.1.12,192.168.1.13,6
0.000083000,192.168.1.13,192.168.1.12,6
0.000003000,192.168.1.13,192.168.1.12,6
0.000003000,192.168.1.13,192.168.1.12,6
0.000658000,192.168.1.13,192.168.1.12,6
0.000005000,192.168.1.13,192.168.1.12,6
0.000004000,192.168.1.13,192.168.1.12,6
0.000603000,192.168.1.12,192.168.1.13,6
0.000007000,192.168.1.12,192.168.1.13,6
0.000118000,192.168.1.13,192.168.1.12,6
0.000003000,192.168.1.13,192.168.1.12,6
0.000003000,192.168.1.13,192.168.1.12,6
0.034080000,192.168.5.2,192.168.5.1,6
0.005892000,192.168.1.13,192.168.1.11,17
0.000009000,192.168.1.13,192.168.1.11,17
0.000009000,192.168.1.13,192.168.1.11,17
0.000800000,192.168.1.11,192.168.1.13,192.168.1.13,192.168.1.11,1,17
0.000110000,192.168.1.11,192.168.1.13,192.168.1.13,192.168.1.11,1,17
0.069508000,192.168.5.1,192.168.5.2,6
0.000030000,192.168.5.2,192.168.5.1,6
0.128914000,192.168.1.13,192.168.1.11,17
0.000007000,192.168.1.13,192.168.1.11,17
0.000017000,192.168.1.13,192.168.1.11,17
0.200389000,192.168.1.13,192.168.1.11,17
0.000008000,192.168.1.13,192.168.1.11,17
