0.000000000,172.16.0.137,216.58.203.174,6
0.000220000,216.58.203.174,172.16.0.137,6
0.088958000,216.58.203.174,172.16.0.137,6
0.038616000,172.16.0.137,216.58.203.174,6
0.000224000,216.58.203.174,172.16.0.137,6
0.000022000,172.16.0.137,216.58.203.174,6
0.000179000,172.16.0.137,216.58.203.174,6
0.000198000,216.58.203.174,172.16.0.137,6
0.368261000,74.125.1.156,172.16.0.137,6
0.000037000,172.16.0.137,74.125.1.156,6
0.001591000,74.125.1.156,172.16.0.137,6
0.000011000,172.16.0.137,74.125.1.156,6
0.001709000,74.125.1.156,172.16.0.137,6
0.000013000,172.16.0.137,74.125.1.156,6
0.002795000,172.16.0.137,74.125.1.156,6
0.000064000,172.16.0.137,74.125.1.156,6
0.000147000,74.125.1.156,172.16.0.137,6
0.000008000,74.125.1.156,172.16.0.137,6
0.268585000,74.125.1.156,172.16.0.137,6
0.036129000,172.16.0.137,74.125.1.156,6
0.237463000,74.125.1.156,172.16.0.137,6
0.000022000,172.16.0.137,74.125.1.156,6
0.001605000,74.125.1.156,172.16.0.137,6
0.000017000,172.16.0.137,74.125.1.156,6
0.001497000,74.125.1.156,172.16.0.137,6
0.000008000,172.16.0.137,74.125.1.156,6
0.000373000,74.125.1.156,172.16.0.137,6
0.000006000,172.16.0.137,74.125.1.156,6
0.008219000,172.16.0.137,74.125.1.156,6
0.000015000,172.16.0.137,74.125.1.156,6
0.000192000,74.125.1.156,172.16.0.137,6
0.000040000,74.125.1.156,172.16.0.137,6
0.000006000,172.16.0.137,74.125.1.156,6
0.920111000,172.16.0.137,173.194.14.232,6
0.010826000,173.194.14.232,172.16.0.137,6
0.000390000,173.194.14.232,172.16.0.137,6
0.000011000,172.16.0.137,173.194.14.232,6
0.000281000,173.194.14.232,172.16.0.137,6
0.000004000,172.16.0.137,173.194.14.232,6
0.000399000,173.194.14.232,172.16.0.137,6
0.000436000,173.194.14.232,172.16.0.137,6
0.000013000,172.16.0.137,173.194.14.232,6
0.000404000,173.194.14.232,172.16.0.137,6
0.000009000,173.194.14.232,172.16.0.137,6
0.000004000,172.16.0.137,173.194.14.232,6
0.000282000,173.194.14.232,172.16.0.137,6
0.000006000,172.16.0.137,173.194.14.232,6
0.000257000,173.194.14.232,172.16.0.137,6
0.000008000,172.16.0.137,173.194.14.232,6
0.000343000,173.194.14.232,172.16.0.137,6
0.000296000,173.194.14.232,172.16.0.137,6
0.000009000,172.16.0.137,173.194.14.232,6
0.000297000,173.194.14.232,172.16.0.137,6
0.000009000,172.16.0.137,173.194.14.232,6
0.000447000,173.194.14.232,172.16.0.137,6
0.000006000,172.16.0.137,173.194.14.232,6
0.000289000,173.194.14.232,172.16.0.137,6
